Date,Product_ID,Actual_Sales,Forecasted_Sales,Model
2023-09-28,P0004,500.0,614.225729522158,Prophet
2023-09-29,P0004,927.0,668.5656507002459,Prophet
2023-09-30,P0004,1048.0,663.3707740667382,Prophet
2023-10-01,P0004,574.0,648.7462502245054,Prophet
2023-10-02,P0004,634.0,628.8730366633808,Prophet
2023-10-03,P0004,496.0,640.60895920442,Prophet
2023-10-04,P0004,294.0,658.7081957527585,Prophet
2023-10-05,P0004,634.0,645.7470438155187,Prophet
2023-10-06,P0004,627.0,707.3231138754928,Prophet
2023-10-07,P0004,613.0,708.7413532070009,Prophet
2023-10-08,P0004,297.0,699.9273268661916,Prophet
2023-10-09,P0004,623.0,684.8994829736827,Prophet
2023-10-10,P0004,651.0,700.3747840388585,Prophet
2023-10-11,P0004,616.0,720.9922504814934,Prophet
2023-10-12,P0004,607.0,709.2421621698085,Prophet
2023-10-13,P0004,386.0,770.6679601135975,Prophet
2023-10-14,P0004,437.0,770.5541715103782,Prophet
2023-10-15,P0004,536.0,758.8407244508888,Prophet
2023-10-16,P0004,804.0,739.5953417772429,Prophet
2023-10-17,P0004,1065.0,749.6183822421865,Prophet
2023-10-18,P0004,376.0,763.6646861340367,Prophet
2023-10-19,P0004,1050.0,744.370206718044,Prophet
2023-10-20,P0004,890.0,797.450528920415,Prophet
2023-10-21,P0004,559.0,788.3846800918665,Prophet
2023-10-22,P0004,492.0,767.3247011085895,Prophet
2023-10-23,P0004,733.0,738.5627869646466,Prophet
2023-10-24,P0004,609.0,739.1304992748932,Prophet
2023-10-25,P0004,1009.0,744.0147532208638,Prophet
2023-10-26,P0004,604.0,716.0785128929328,Prophet
2023-10-27,P0004,676.0,761.2534522525144,Prophet
2023-10-28,P0004,973.0,745.2181413534897,Prophet
2023-10-29,P0004,752.0,718.3023757230956,Prophet
2023-10-30,P0004,1002.0,684.94959848879,Prophet
2023-10-31,P0004,593.0,682.3120450689519,Prophet
2023-11-01,P0004,468.0,685.463423831572,Prophet
2023-11-02,P0004,716.0,657.3171579707113,Prophet
2023-11-03,P0004,354.0,703.8175149963699,Prophet
2023-11-04,P0004,189.0,690.6172285762622,Prophet
2023-11-05,P0004,616.0,667.9822503474404,Prophet
2023-11-06,P0004,426.0,640.2555749861898,Prophet
2023-11-07,P0004,719.0,644.4547361188656,Prophet
2023-11-08,P0004,204.0,655.4877290709138,Prophet
2023-11-09,P0004,410.0,636.0753045869536,Prophet
2023-11-10,P0004,1122.0,691.9468571773216,Prophet
2023-11-11,P0004,583.0,688.5233911609195,Prophet
2023-11-12,P0004,706.0,675.8280646215721,Prophet
2023-11-13,P0004,790.0,657.9561050633098,Prophet
2023-11-14,P0004,961.0,671.6785367119212,Prophet
2023-11-15,P0004,585.0,691.6643138741852,Prophet
2023-11-16,P0004,991.0,680.4086432516154,Prophet
2023-11-17,P0004,985.0,743.4345622802338,Prophet
2023-11-18,P0004,1098.0,745.981108792844,Prophet
2023-11-19,P0004,778.0,737.9184472091929,Prophet
2023-11-20,P0004,786.0,723.2216263720055,Prophet
2023-11-21,P0004,738.0,738.5773098173294,Prophet
2023-11-22,P0004,583.0,758.6079958590938,Prophet
2023-11-23,P0004,587.0,745.8014575245935,Prophet
2023-11-24,P0004,881.0,805.7124420907556,Prophet
2023-11-25,P0004,557.0,803.6499644385136,Prophet
2023-11-26,P0004,945.0,789.5905845709954,Prophet
2023-11-27,P0004,724.0,767.6493950584405,Prophet
2023-11-28,P0004,407.0,774.6831339376195,Prophet
2023-11-29,P0004,750.0,785.5100372385259,Prophet
2023-11-30,P0004,754.0,762.8342773693992,Prophet
2023-12-01,P0004,234.0,812.4421595633895,Prophet
2023-12-02,P0004,559.0,799.8835557294739,Prophet
2023-12-03,P0004,807.0,775.3791199299193,Prophet
2023-12-04,P0004,627.0,743.28516975721,Prophet
2023-12-05,P0004,897.0,740.6908080091312,Prophet
2023-12-06,P0004,858.0,742.6320538517367,Prophet
2023-12-07,P0004,888.0,712.0109767281238,Prophet
2023-12-08,P0004,597.0,754.7871403762185,Prophet
2023-12-09,P0004,469.0,736.6549560322605,Prophet
2023-12-10,P0004,762.0,707.9475902500196,Prophet
2023-12-11,P0004,759.0,673.0993916727826,Prophet
2023-12-12,P0004,727.0,669.2414680773365,Prophet
2023-12-13,P0004,516.0,671.4152152661178,Prophet
2023-12-14,P0004,574.0,642.4917982195512,Prophet
2023-12-15,P0004,620.0,688.3648737645226,Prophet
2023-12-16,P0004,410.0,674.6301111391923,Prophet
2023-12-17,P0004,547.0,651.4920899175604,Prophet
2023-12-18,P0004,1015.0,623.2304523445493,Prophet
2023-12-19,P0004,646.0,626.7998353108972,Prophet
2023-12-20,P0004,687.0,637.048261651563,Prophet
2023-12-21,P0004,388.0,616.6418569023616,Prophet
2023-12-22,P0004,718.0,671.263037838583,Prophet
2023-12-23,P0004,933.0,666.2955815141459,Prophet
2023-12-24,P0004,448.0,651.7370059135966,Prophet
2023-12-25,P0004,662.0,631.6699942418547,Prophet
2023-12-26,P0004,371.0,642.8672502828207,Prophet
2023-12-27,P0004,764.0,660.0143375973116,Prophet
2023-12-28,P0004,1002.0,645.6382560185497,Prophet
2023-12-29,P0004,651.0,705.3088062364241,Prophet
2023-12-30,P0004,622.0,704.326075238549,Prophet
2023-12-31,P0004,724.0,692.634419215013,Prophet
2024-01-01,P0004,355.0,674.2946441529356,Prophet
2023-08-08,P0005,701.0,684.620361328125,LSTM
2023-08-09,P0005,645.0,685.17431640625,LSTM
2023-08-10,P0005,521.0,681.9362182617188,LSTM
2023-08-11,P0005,1134.0,681.7559814453125,LSTM
2023-08-12,P0005,399.0,685.5631713867188,LSTM
2023-08-13,P0005,785.0,687.8862915039062,LSTM
2023-08-14,P0005,936.0,689.5558471679688,LSTM
2023-08-15,P0005,388.0,691.2232666015625,LSTM
2023-08-16,P0005,486.0,691.2728271484375,LSTM
2023-08-17,P0005,757.0,691.3026733398438,LSTM
2023-08-18,P0005,533.0,691.2592163085938,LSTM
2023-08-19,P0005,484.0,691.189453125,LSTM
2023-08-20,P0005,334.0,691.140625,LSTM
2023-08-21,P0005,452.0,691.107177734375,LSTM
2023-08-22,P0005,587.0,691.089111328125,LSTM
2023-08-23,P0005,1096.0,691.0881958007812,LSTM
2023-08-24,P0005,420.0,691.0884399414062,LSTM
2023-08-25,P0005,659.0,691.08984375,LSTM
2023-08-26,P0005,579.0,691.0911865234375,LSTM
2023-08-27,P0005,761.0,691.0921020507812,LSTM
2023-08-28,P0005,523.0,691.092529296875,LSTM
2023-08-29,P0005,454.0,691.0928955078125,LSTM
2023-08-30,P0005,700.0,691.0928955078125,LSTM
2023-08-31,P0005,309.0,691.0927734375,LSTM
2023-09-01,P0005,330.0,691.0927124023438,LSTM
2023-09-02,P0005,857.0,691.0927124023438,LSTM
2023-09-03,P0005,961.0,691.0927124023438,LSTM
2023-09-04,P0005,555.0,691.0927124023438,LSTM
2023-09-05,P0005,611.0,691.0927124023438,LSTM
2023-09-06,P0005,401.0,691.0927124023438,LSTM
2023-09-07,P0005,908.0,691.0927124023438,LSTM
2023-09-08,P0005,532.0,691.0927124023438,LSTM
2023-09-09,P0005,816.0,691.0927124023438,LSTM
2023-09-10,P0005,739.0,691.0927124023438,LSTM
2023-09-11,P0005,477.0,691.0927124023438,LSTM
2023-09-12,P0005,397.0,691.0927124023438,LSTM
2023-09-13,P0005,934.0,691.0927124023438,LSTM
2023-09-14,P0005,265.0,691.0927124023438,LSTM
2023-09-15,P0005,472.0,691.0927124023438,LSTM
2023-09-16,P0005,944.0,691.0927124023438,LSTM
2023-09-17,P0005,601.0,691.0927124023438,LSTM
2023-09-18,P0005,412.0,691.0927124023438,LSTM
2023-09-19,P0005,345.0,691.0927124023438,LSTM
2023-09-20,P0005,1098.0,691.0927124023438,LSTM
2023-09-21,P0005,345.0,691.0927124023438,LSTM
2023-09-22,P0005,581.0,691.0927124023438,LSTM
2023-09-23,P0005,1134.0,691.0927124023438,LSTM
2023-09-24,P0005,662.0,691.0927124023438,LSTM
2023-09-25,P0005,954.0,691.0927124023438,LSTM
2023-09-26,P0005,454.0,691.0927124023438,LSTM
2023-09-27,P0005,921.0,691.0927124023438,LSTM
2023-09-28,P0005,231.0,691.0927124023438,LSTM
2023-09-29,P0005,663.0,691.0927124023438,LSTM
2023-09-30,P0005,687.0,691.0927124023438,LSTM
2023-10-01,P0005,566.0,691.0927124023438,LSTM
2023-10-02,P0005,811.0,691.0927124023438,LSTM
2023-10-03,P0005,728.0,691.0927124023438,LSTM
2023-10-04,P0005,453.0,691.0927124023438,LSTM
2023-10-05,P0005,594.0,691.0927124023438,LSTM
2023-10-06,P0005,1025.0,691.0927124023438,LSTM
2023-10-07,P0005,605.0,691.0927124023438,LSTM
2023-10-08,P0005,394.0,691.0927124023438,LSTM
2023-10-09,P0005,718.0,691.0927124023438,LSTM
2023-10-10,P0005,668.0,691.0927124023438,LSTM
2023-10-11,P0005,586.0,691.0927124023438,LSTM
2023-10-12,P0005,507.0,691.0927124023438,LSTM
2023-10-13,P0005,368.0,691.0927124023438,LSTM
2023-10-14,P0005,898.0,691.0927124023438,LSTM
2023-10-15,P0005,628.0,691.0927124023438,LSTM
2023-10-16,P0005,638.0,691.0927124023438,LSTM
2023-10-17,P0005,814.0,691.0927124023438,LSTM
2023-10-18,P0005,839.0,691.0927124023438,LSTM
2023-10-19,P0005,407.0,691.0927124023438,LSTM
2023-10-20,P0005,948.0,691.0927124023438,LSTM
2023-10-21,P0005,822.0,691.0927124023438,LSTM
2023-10-22,P0005,873.0,691.0927124023438,LSTM
2023-10-23,P0005,541.0,691.0927124023438,LSTM
2023-10-24,P0005,1096.0,691.0927124023438,LSTM
2023-10-25,P0005,705.0,691.0927124023438,LSTM
2023-10-26,P0005,745.0,691.0927124023438,LSTM
2023-10-27,P0005,919.0,691.0927124023438,LSTM
2023-10-28,P0005,834.0,691.0927124023438,LSTM
2023-10-29,P0005,521.0,691.0927124023438,LSTM
2023-10-30,P0005,1015.0,691.0927124023438,LSTM
2023-10-31,P0005,876.0,691.0927124023438,LSTM
2023-11-01,P0005,675.0,691.0927124023438,LSTM
2023-11-02,P0005,626.0,691.0927124023438,LSTM
2023-11-03,P0005,487.0,691.0927124023438,LSTM
2023-11-04,P0005,664.0,691.0927124023438,LSTM
2023-11-05,P0005,817.0,691.0927124023438,LSTM
2023-11-06,P0005,273.0,691.0927124023438,LSTM
2023-11-07,P0005,785.0,691.0927124023438,LSTM
2023-11-08,P0005,644.0,691.0927124023438,LSTM
2023-11-09,P0005,668.0,691.0927124023438,LSTM
2023-11-10,P0005,247.0,691.0927124023438,LSTM
2023-11-11,P0005,449.0,691.0927124023438,LSTM
2023-11-12,P0005,916.0,691.0927124023438,LSTM
2023-11-13,P0005,543.0,691.0927124023438,LSTM
2023-11-14,P0005,323.0,691.0927124023438,LSTM
2023-11-15,P0005,1023.0,691.0927124023438,LSTM
2023-11-16,P0005,885.0,691.0927124023438,LSTM
2023-11-17,P0005,359.0,691.0927124023438,LSTM
2023-11-18,P0005,553.0,691.0927124023438,LSTM
2023-11-19,P0005,381.0,691.0927124023438,LSTM
2023-11-20,P0005,630.0,691.0927124023438,LSTM
2023-11-21,P0005,817.0,691.0927124023438,LSTM
2023-11-22,P0005,511.0,691.0927124023438,LSTM
2023-11-23,P0005,635.0,691.0927124023438,LSTM
2023-11-24,P0005,559.0,691.0927124023438,LSTM
2023-11-25,P0005,837.0,691.0927124023438,LSTM
2023-11-26,P0005,543.0,691.0927124023438,LSTM
2023-11-27,P0005,792.0,691.0927124023438,LSTM
2023-11-28,P0005,604.0,691.0927124023438,LSTM
2023-11-29,P0005,551.0,691.0927124023438,LSTM
2023-11-30,P0005,943.0,691.0927124023438,LSTM
2023-12-01,P0005,300.0,691.0927124023438,LSTM
2023-12-02,P0005,678.0,691.0927124023438,LSTM
2023-12-03,P0005,1021.0,691.0927124023438,LSTM
2023-12-04,P0005,1163.0,691.0927124023438,LSTM
2023-12-05,P0005,483.0,691.0927124023438,LSTM
2023-12-06,P0005,372.0,691.0927124023438,LSTM
2023-12-07,P0005,508.0,691.0927124023438,LSTM
2023-12-08,P0005,871.0,691.0927124023438,LSTM
2023-12-09,P0005,540.0,691.0927124023438,LSTM
2023-12-10,P0005,198.0,691.0927124023438,LSTM
2023-12-11,P0005,340.0,691.0927124023438,LSTM
2023-12-12,P0005,492.0,691.0927124023438,LSTM
2023-12-13,P0005,786.0,691.0927124023438,LSTM
2023-12-14,P0005,805.0,691.0927124023438,LSTM
2023-12-15,P0005,834.0,691.0927124023438,LSTM
2023-12-16,P0005,688.0,691.0927124023438,LSTM
2023-12-17,P0005,822.0,691.0927124023438,LSTM
2023-12-18,P0005,1077.0,691.0927124023438,LSTM
2023-12-19,P0005,532.0,691.0927124023438,LSTM
2023-12-20,P0005,727.0,691.0927124023438,LSTM
2023-12-21,P0005,583.0,691.0927124023438,LSTM
2023-12-22,P0005,763.0,691.0927124023438,LSTM
2023-12-23,P0005,345.0,691.0927124023438,LSTM
2023-12-24,P0005,615.0,691.0927124023438,LSTM
2023-12-25,P0005,578.0,691.0927124023438,LSTM
2023-12-26,P0005,959.0,691.0927124023438,LSTM
2023-12-27,P0005,451.0,691.0927124023438,LSTM
2023-12-28,P0005,507.0,691.0927124023438,LSTM
2023-12-29,P0005,1306.0,691.0927124023438,LSTM
2023-12-30,P0005,1060.0,691.0927124023438,LSTM
2023-12-31,P0005,798.0,691.0927124023438,LSTM
2024-01-01,P0005,1029.0,691.0927124023438,LSTM
2023-08-08,P0006,675.0,645.552525089532,Prophet
2023-08-09,P0006,534.0,631.7540419379507,Prophet
2023-08-10,P0006,458.0,632.9763151115222,Prophet
2023-08-11,P0006,404.0,641.2250463166324,Prophet
2023-08-12,P0006,680.0,658.5085876380372,Prophet
2023-08-13,P0006,1254.0,603.9804309153762,Prophet
2023-08-14,P0006,774.0,627.0646062552489,Prophet
2023-08-15,P0006,722.0,663.8389117322929,Prophet
2023-08-16,P0006,639.0,652.1841623358312,Prophet
2023-08-17,P0006,460.0,655.244293758856,Prophet
2023-08-18,P0006,479.0,665.0057001788972,Prophet
2023-08-19,P0006,211.0,683.4659115672466,Prophet
2023-08-20,P0006,719.0,629.776121920554,Prophet
2023-08-21,P0006,276.0,653.3663495488653,Prophet
2023-08-22,P0006,534.0,690.3281625840763,Prophet
2023-08-23,P0006,1187.0,678.5631778412738,Prophet
2023-08-24,P0006,1176.0,681.2421969908074,Prophet
2023-08-25,P0006,823.0,690.3833948745545,Prophet
2023-08-26,P0006,675.0,708.0197073011087,Prophet
2023-08-27,P0006,341.0,653.3399762195379,Prophet
2023-08-28,P0006,265.0,675.8126830491507,Prophet
2023-08-29,P0006,544.0,711.5672544264406,Prophet
2023-08-30,P0006,242.0,698.541199329781,Prophet
2023-08-31,P0006,514.0,699.9379903560408,Prophet
2023-09-01,P0006,1177.0,707.804149128651,Prophet
2023-09-02,P0006,1134.0,724.1957230766487,Prophet
2023-09-03,P0006,417.0,668.3187447677353,Prophet
2023-09-04,P0006,421.0,689.6525300420753,Prophet
2023-09-05,P0006,832.0,724.3308159443471,Prophet
2023-09-06,P0006,364.0,710.289004766662,Prophet
2023-09-07,P0006,582.0,710.7224246062187,Prophet
2023-09-08,P0006,733.0,717.664054307916,Prophet
2023-09-09,P0006,542.0,733.1518784919219,Prophet
2023-09-10,P0006,670.0,676.3704334923877,Prophet
2023-09-11,P0006,909.0,696.7753622129921,Prophet
2023-09-12,P0006,576.0,730.4759339586508,Prophet
2023-09-13,P0006,456.0,715.3837453517815,Prophet
2023-09-14,P0006,960.0,714.6724588950709,Prophet
2023-09-15,P0006,575.0,720.3569713307356,Prophet
2023-09-16,P0006,685.0,734.4621217555076,Prophet
2023-09-17,P0006,429.0,676.1654464359179,Prophet
2023-09-18,P0006,603.0,694.9227481579754,Prophet
2023-09-19,P0006,892.0,726.8513914621211,Prophet
2023-09-20,P0006,608.0,709.8795022438833,Prophet
2023-09-21,P0006,742.0,707.20589913599,Prophet
2023-09-22,P0006,681.0,710.8791293076879,Prophet
2023-09-23,P0006,624.0,722.9657096382359,Prophet
2023-09-24,P0006,321.0,662.6920822438786,Prophet
2023-09-25,P0006,824.0,679.5690654773235,Prophet
2023-09-26,P0006,776.0,709.7737361136848,Prophet
2023-09-27,P0006,780.0,691.2969561430102,Prophet
2023-09-28,P0006,1014.0,687.4014162251622,Prophet
2023-09-29,P0006,1432.0,690.1986216160002,Prophet
2023-09-30,P0006,651.0,701.8149817277302,Prophet
2023-10-01,P0006,823.0,641.5315778316001,Prophet
2023-10-02,P0006,666.0,658.9064589266787,Prophet
2023-10-03,P0006,808.0,690.1544716999271,Prophet
2023-10-04,P0006,504.0,673.2929073523943,Prophet
2023-10-05,P0006,1018.0,671.5979036617201,Prophet
2023-10-06,P0006,610.0,677.180089242778,Prophet
2023-10-07,P0006,335.0,692.1496851309485,Prophet
2023-10-08,P0006,506.0,635.7556831399361,Prophet
2023-10-09,P0006,704.0,657.5079853314621,Prophet
2023-10-10,P0006,449.0,693.5575329046242,Prophet
2023-10-11,P0006,764.0,681.842716733933,Prophet
2023-10-12,P0006,709.0,685.5470038751504,Prophet
2023-10-13,P0006,345.0,696.676249185867,Prophet
2023-10-14,P0006,700.0,717.2258758453735,Prophet
2023-10-15,P0006,768.0,666.322499918782,Prophet
2023-10-16,P0006,980.0,693.348827056039,Prophet
2023-10-17,P0006,774.0,734.3267827938109,Prophet
2023-10-18,P0006,335.0,727.0670929815037,Prophet
2023-10-19,P0006,1393.0,734.63016606126,Prophet
2023-10-20,P0006,661.0,748.9066591309959,Prophet
2023-10-21,P0006,932.0,771.7878221333036,Prophet
2023-10-22,P0006,266.0,722.3101061850016,Prophet
2023-10-23,P0006,737.0,749.7827778687957,Prophet
2023-10-24,P0006,875.0,790.1734200810395,Prophet
2023-10-25,P0006,414.0,781.2594628729146,Prophet
2023-10-26,P0006,703.0,786.0905329566247,Prophet
2023-10-27,P0006,759.0,796.569952741988,Prophet
2023-10-28,P0006,801.0,814.6254458305634,Prophet
2023-10-29,P0006,463.0,759.3535125214792,Prophet
2023-10-30,P0006,539.0,780.1462105204614,Prophet
2023-10-31,P0006,626.0,813.0752311036376,Prophet
2023-11-01,P0006,918.0,796.0414401117616,Prophet
2023-11-02,P0006,961.0,792.2347141899287,Prophet
2023-11-03,P0006,313.0,793.7124597717832,Prophet
2023-11-04,P0006,750.0,802.5669419015909,Prophet
2023-11-05,P0006,514.0,738.0659683819516,Prophet
2023-11-06,P0006,589.0,749.7757560480188,Prophet
2023-11-07,P0006,969.0,773.9409682823762,Prophet
2023-11-08,P0006,451.0,748.6301966321557,Prophet
2023-11-09,P0006,760.0,737.1918222554261,Prophet
2023-11-10,P0006,850.0,731.8287489522916,Prophet
2023-11-11,P0006,1095.0,734.7622351959061,Prophet
2023-11-12,P0006,1226.0,665.3694642476514,Prophet
2023-11-13,P0006,897.0,673.3037633812407,Prophet
2023-11-14,P0006,416.0,694.8725337944261,Prophet
2023-11-15,P0006,481.0,668.1812226765445,Prophet
2023-11-16,P0006,572.0,656.5883161894405,Prophet
2023-11-17,P0006,743.0,652.2798712686233,Prophet
2023-11-18,P0006,1335.0,657.4338220926327,Prophet
2023-11-19,P0006,592.0,591.3586906674786,Prophet
2023-11-20,P0006,361.0,603.6155849878452,Prophet
2023-11-21,P0006,838.0,630.3985015177656,Prophet
2023-11-22,P0006,678.0,609.681202479975,Prophet
2023-11-23,P0006,808.0,604.6755711836272,Prophet
2023-11-24,P0006,341.0,607.4098752174594,Prophet
2023-11-25,P0006,714.0,619.8970750962889,Prophet
2023-11-26,P0006,660.0,561.2777020211371,Prophet
2023-11-27,P0006,795.0,580.946077781178,Prophet
2023-11-28,P0006,513.0,614.9347814881044,Prophet
2023-11-29,P0006,710.0,601.0655230322523,Prophet
2023-11-30,P0006,210.0,602.4112203998122,Prophet
2023-12-01,P0006,882.0,610.8776120270046,Prophet
2023-12-02,P0006,333.0,628.3744533049252,Prophet
2023-12-03,P0006,308.0,573.9607450539582,Prophet
2023-12-04,P0006,794.0,596.9727059083077,Prophet
2023-12-05,P0006,962.0,633.4093486540164,Prophet
2023-12-06,P0006,735.0,621.0837934770365,Prophet
2023-12-07,P0006,479.0,623.0851067683691,Prophet
2023-12-08,P0006,968.0,631.3590068703884,Prophet
2023-12-09,P0006,651.0,647.8775144905161,Prophet
2023-12-10,P0006,355.0,591.7820418173769,Prophet
2023-12-11,P0006,319.0,612.5086948035386,Prophet
2023-12-12,P0006,477.0,646.1707257296267,Prophet
2023-12-13,P0006,582.0,630.7063584613238,Prophet
2023-12-14,P0006,716.0,629.3368743570397,Prophet
2023-12-15,P0006,462.0,634.1434065987078,Prophet
2023-12-16,P0006,840.0,647.2326311177048,Prophet
2023-12-17,P0006,355.0,587.8759595637008,Prophet
2023-12-18,P0006,453.0,605.6311180050618,Prophet
2023-12-19,P0006,529.0,636.7211524504911,Prophet
2023-12-20,P0006,705.0,619.1791793831003,Prophet
2023-12-21,P0006,770.0,616.3038541807556,Prophet
2023-12-22,P0006,681.0,620.2340768355647,Prophet
2023-12-23,P0006,781.0,633.11317952983,Prophet
2023-12-24,P0006,352.0,574.2272410583267,Prophet
2023-12-25,P0006,613.0,593.1264334028263,Prophet
2023-12-26,P0006,740.0,626.0044446608315,Prophet
2023-12-27,P0006,911.0,610.8442810776345,Prophet
2023-12-28,P0006,869.0,610.875387532481,Prophet
2023-12-29,P0006,517.0,618.150555294455,Prophet
2023-12-30,P0006,458.0,634.7127954024666,Prophet
2023-12-31,P0006,1021.0,579.73674278875,Prophet
2024-01-01,P0006,980.0,602.6534052236179,Prophet
2023-08-08,P0007,449.0,672.1234130859375,LSTM
2023-08-09,P0007,132.0,671.5905151367188,LSTM
2023-08-10,P0007,699.0,673.9044189453125,LSTM
2023-08-11,P0007,393.0,676.66064453125,LSTM
2023-08-12,P0007,280.0,678.9256591796875,LSTM
2023-08-13,P0007,823.0,682.7557983398438,LSTM
2023-08-14,P0007,839.0,680.7992553710938,LSTM
2023-08-15,P0007,641.0,684.6543579101562,LSTM
2023-08-16,P0007,536.0,684.5347290039062,LSTM
2023-08-17,P0007,497.0,684.3353271484375,LSTM
2023-08-18,P0007,918.0,684.14404296875,LSTM
2023-08-19,P0007,705.0,683.9839477539062,LSTM
2023-08-20,P0007,577.0,683.8753662109375,LSTM
2023-08-21,P0007,828.0,683.8372192382812,LSTM
2023-08-22,P0007,719.0,683.7647705078125,LSTM
2023-08-23,P0007,575.0,683.7787475585938,LSTM
2023-08-24,P0007,858.0,683.7930908203125,LSTM
2023-08-25,P0007,859.0,683.8045043945312,LSTM
2023-08-26,P0007,403.0,683.8123168945312,LSTM
2023-08-27,P0007,670.0,683.816650390625,LSTM
2023-08-28,P0007,564.0,683.8185424804688,LSTM
2023-08-29,P0007,583.0,683.8192138671875,LSTM
2023-08-30,P0007,575.0,683.818115234375,LSTM
2023-08-31,P0007,476.0,683.8173828125,LSTM
2023-09-01,P0007,689.0,683.8167114257812,LSTM
2023-09-02,P0007,453.0,683.8165283203125,LSTM
2023-09-03,P0007,673.0,683.8163452148438,LSTM
2023-09-04,P0007,571.0,683.8162841796875,LSTM
2023-09-05,P0007,263.0,683.81640625,LSTM
2023-09-06,P0007,1073.0,683.8164672851562,LSTM
2023-09-07,P0007,616.0,683.8164672851562,LSTM
2023-09-08,P0007,638.0,683.8164672851562,LSTM
2023-09-09,P0007,582.0,683.8164672851562,LSTM
2023-09-10,P0007,590.0,683.8164672851562,LSTM
2023-09-11,P0007,669.0,683.8164672851562,LSTM
2023-09-12,P0007,764.0,683.8164672851562,LSTM
2023-09-13,P0007,290.0,683.8164672851562,LSTM
2023-09-14,P0007,499.0,683.8164672851562,LSTM
2023-09-15,P0007,312.0,683.8164672851562,LSTM
2023-09-16,P0007,869.0,683.8164672851562,LSTM
2023-09-17,P0007,813.0,683.8164672851562,LSTM
2023-09-18,P0007,666.0,683.8164672851562,LSTM
2023-09-19,P0007,894.0,683.8164672851562,LSTM
2023-09-20,P0007,422.0,683.8164672851562,LSTM
2023-09-21,P0007,758.0,683.8164672851562,LSTM
2023-09-22,P0007,518.0,683.8164672851562,LSTM
2023-09-23,P0007,632.0,683.8164672851562,LSTM
2023-09-24,P0007,855.0,683.8164672851562,LSTM
2023-09-25,P0007,520.0,683.8164672851562,LSTM
2023-09-26,P0007,990.0,683.8164672851562,LSTM
2023-09-27,P0007,691.0,683.8164672851562,LSTM
2023-09-28,P0007,545.0,683.8164672851562,LSTM
2023-09-29,P0007,1126.0,683.8164672851562,LSTM
2023-09-30,P0007,592.0,683.8164672851562,LSTM
2023-10-01,P0007,422.0,683.8164672851562,LSTM
2023-10-02,P0007,421.0,683.8164672851562,LSTM
2023-10-03,P0007,312.0,683.8164672851562,LSTM
2023-10-04,P0007,832.0,683.8164672851562,LSTM
2023-10-05,P0007,462.0,683.8164672851562,LSTM
2023-10-06,P0007,817.0,683.8164672851562,LSTM
2023-10-07,P0007,517.0,683.8164672851562,LSTM
2023-10-08,P0007,1081.0,683.8164672851562,LSTM
2023-10-09,P0007,604.0,683.8164672851562,LSTM
2023-10-10,P0007,564.0,683.8164672851562,LSTM
2023-10-11,P0007,732.0,683.8164672851562,LSTM
2023-10-12,P0007,486.0,683.8164672851562,LSTM
2023-10-13,P0007,739.0,683.8164672851562,LSTM
2023-10-14,P0007,866.0,683.8164672851562,LSTM
2023-10-15,P0007,499.0,683.8164672851562,LSTM
2023-10-16,P0007,449.0,683.8164672851562,LSTM
2023-10-17,P0007,831.0,683.8164672851562,LSTM
2023-10-18,P0007,544.0,683.8164672851562,LSTM
2023-10-19,P0007,565.0,683.8164672851562,LSTM
2023-10-20,P0007,995.0,683.8164672851562,LSTM
2023-10-21,P0007,697.0,683.8164672851562,LSTM
2023-10-22,P0007,449.0,683.8164672851562,LSTM
2023-10-23,P0007,608.0,683.8164672851562,LSTM
2023-10-24,P0007,500.0,683.8164672851562,LSTM
2023-10-25,P0007,588.0,683.8164672851562,LSTM
2023-10-26,P0007,643.0,683.8164672851562,LSTM
2023-10-27,P0007,684.0,683.8164672851562,LSTM
2023-10-28,P0007,410.0,683.8164672851562,LSTM
2023-10-29,P0007,711.0,683.8164672851562,LSTM
2023-10-30,P0007,477.0,683.8164672851562,LSTM
2023-10-31,P0007,523.0,683.8164672851562,LSTM
2023-11-01,P0007,695.0,683.8164672851562,LSTM
2023-11-02,P0007,525.0,683.8164672851562,LSTM
2023-11-03,P0007,686.0,683.8164672851562,LSTM
2023-11-04,P0007,627.0,683.8164672851562,LSTM
2023-11-05,P0007,1058.0,683.8164672851562,LSTM
2023-11-06,P0007,691.0,683.8164672851562,LSTM
2023-11-07,P0007,460.0,683.8164672851562,LSTM
2023-11-08,P0007,459.0,683.8164672851562,LSTM
2023-11-09,P0007,859.0,683.8164672851562,LSTM
2023-11-10,P0007,521.0,683.8164672851562,LSTM
2023-11-11,P0007,1286.0,683.8164672851562,LSTM
2023-11-12,P0007,706.0,683.8164672851562,LSTM
2023-11-13,P0007,650.0,683.8164672851562,LSTM
2023-11-14,P0007,605.0,683.8164672851562,LSTM
2023-11-15,P0007,1321.0,683.8164672851562,LSTM
2023-11-16,P0007,205.0,683.8164672851562,LSTM
2023-11-17,P0007,698.0,683.8164672851562,LSTM
2023-11-18,P0007,298.0,683.8164672851562,LSTM
2023-11-19,P0007,818.0,683.8164672851562,LSTM
2023-11-20,P0007,762.0,683.8164672851562,LSTM
2023-11-21,P0007,220.0,683.8164672851562,LSTM
2023-11-22,P0007,626.0,683.8164672851562,LSTM
2023-11-23,P0007,630.0,683.8164672851562,LSTM
2023-11-24,P0007,696.0,683.8164672851562,LSTM
